trip_id,trip_date,line,stop_id,stop_name,update_time,arrival_time,departure_time
073350_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:11:23.678755,2023-03-30 13:11:15,
073950_1..S03R,20230330,1,137S,Chambers St,2023-03-30 13:11:23.678755,2023-03-30 13:12:35,2023-03-30 13:12:35
073950_1..S03R,20230330,1,138S,WTC Cortlandt,2023-03-30 13:11:23.678755,2023-03-30 13:13:35,2023-03-30 13:13:35
073950_1..S03R,20230330,1,139S,Rector St,2023-03-30 13:11:23.678755,2023-03-30 13:15:05,2023-03-30 13:15:05
073950_1..S03R,20230330,1,142S,South Ferry,2023-03-30 13:11:23.678755,2023-03-30 13:16:35,
074150_1..N03R,20230330,1,109N,Dyckman St,2023-03-30 13:11:23.678755,2023-03-30 13:11:44,2023-03-30 13:11:44
074150_1..N03R,20230330,1,108N,207 St,2023-03-30 13:11:23.678755,2023-03-30 13:13:14,2023-03-30 13:13:14
074150_1..N03R,20230330,1,107N,215 St,2023-03-30 13:11:23.678755,2023-03-30 13:14:44,2023-03-30 13:14:44
074150_1..N03R,20230330,1,106N,Marble Hill-225 St,2023-03-30 13:11:23.678755,2023-03-30 13:16:14,2023-03-30 13:16:14
074150_1..N03R,20230330,1,104N,231 St,2023-03-30 13:11:23.678755,2023-03-30 13:17:44,2023-03-30 13:17:44
074150_1..N03R,20230330,1,103N,238 St,2023-03-30 13:11:23.678755,2023-03-30 13:19:14,2023-03-30 13:21:44
074150_1..N03R,20230330,1,101N,Van Cortlandt Park-242 St,2023-03-30 13:11:23.678755,2023-03-30 13:23:14,
074550_1..S03R,20230330,1,128S,34 St-Penn Station,2023-03-30 13:11:23.678755,2023-03-30 13:10:58,2023-03-30 13:10:58
074550_1..S03R,20230330,1,129S,28 St,2023-03-30 13:11:23.678755,2023-03-30 13:12:28,2023-03-30 13:12:28
074550_1..S03R,20230330,1,130S,23 St,2023-03-30 13:11:23.678755,2023-03-30 13:13:28,2023-03-30 13:13:28
074550_1..S03R,20230330,1,131S,18 St,2023-03-30 13:11:23.678755,2023-03-30 13:14:28,2023-03-30 13:14:28
074550_1..S03R,20230330,1,132S,14 St,2023-03-30 13:11:23.678755,2023-03-30 13:15:28,2023-03-30 13:15:28
074550_1..S03R,20230330,1,133S,Christopher St-Sheridan Sq,2023-03-30 13:11:23.678755,2023-03-30 13:16:58,2023-03-30 13:16:58
074550_1..S03R,20230330,1,134S,Houston St,2023-03-30 13:11:23.678755,2023-03-30 13:18:28,2023-03-30 13:18:28
074550_1..S03R,20230330,1,135S,Canal St,2023-03-30 13:11:23.678755,2023-03-30 13:19:58,2023-03-30 13:19:58
074550_1..S03R,20230330,1,136S,Franklin St,2023-03-30 13:11:23.678755,2023-03-30 13:20:58,2023-03-30 13:20:58
074550_1..S03R,20230330,1,137S,Chambers St,2023-03-30 13:11:23.678755,2023-03-30 13:22:28,2023-03-30 13:22:28
